O*NET-SOC Code,알기,짜기,꺼내기,다루기,돌보기,이끌기,Title
47-2044.00,2.7446666666666664,2.8333333333333335,3.4299999999999997,3.078333333333333,2.492,2.3776923076923078,Tile and Stone Setters
47-2051.00,2.9699999999999998,3.418333333333333,2.705,3.5933333333333333,2.7020000000000004,3.085384615384616,Cement Masons and Concrete Finishers
47-2053.00,2.779333333333333,3.155,3.04,3.6533333333333338,2.768,2.6653846153846157,Terrazzo Workers and Finishers
47-2061.00,3.4959999999999996,3.5099999999999993,3.2,3.846666666666667,3.2399999999999998,3.161538461538462,Construction Laborers
47-2071.00,2.882,2.6683333333333334,2.5949999999999998,3.628333333333334,2.958,2.7115384615384617,"Paving, Surfacing, and Tamping Equipment Operators"
47-2072.00,2.9726666666666666,2.795,2.9749999999999996,4.015,2.5340000000000003,2.3107692307692305,Pile Driver Operators
47-2073.00,3.4246666666666665,3.47,3.045,3.953333333333333,3.2,2.9199999999999995,Operating Engineers and Other Construction Equipment Operators
47-2081.00,2.9426666666666668,3.3216666666666668,3.1849999999999996,2.9999999999999996,2.6439999999999997,2.9061538461538463,Drywall and Ceiling Tile Installers
47-2082.00,2.663333333333333,3.0916666666666663,2.55,3.0,2.428,2.588461538461539,Tapers
47-2111.00,3.559333333333334,3.7549999999999994,3.6100000000000003,3.8816666666666673,3.214,3.2746153846153843,Electricians
47-2121.00,2.9086666666666674,3.0450000000000004,3.365,3.3766666666666665,3.102,2.7553846153846155,Glaziers
47-2131.00,2.674666666666667,2.5066666666666664,2.4699999999999998,3.395,2.682,2.6492307692307695,"Insulation Workers, Floor, Ceiling, and Wall"
47-2132.00,2.6906666666666665,3.2300000000000004,2.655,3.198333333333333,2.7239999999999993,2.723076923076923,"Insulation Workers, Mechanical"
47-2141.00,2.8180000000000005,3.623333333333333,2.865,3.2550000000000003,3.2039999999999997,2.9269230769230767,"Painters, Construction and Maintenance"
47-2142.00,2.347333333333333,2.638333333333333,2.105,3.061666666666667,2.4039999999999995,2.366923076923077,Paperhangers
47-2151.00,2.664,2.645,2.685,3.198333333333333,2.7359999999999998,2.5007692307692304,Pipelayers
47-2152.00,2.9953333333333334,3.1183333333333336,3.375,3.5766666666666667,2.792,2.7384615384615385,"Plumbers, Pipefitters, and Steamfitters"
47-2152.04,3.198666666666667,2.8666666666666667,3.43,3.1116666666666664,2.984,2.7915384615384613,Solar Thermal Installers and Technicians
47-2161.00,2.912,3.0050000000000003,2.825,3.266666666666667,2.992,2.8092307692307688,Plasterers and Stucco Masons
47-2171.00,2.977333333333333,3.2183333333333333,3.035,3.683333333333333,2.8099999999999996,2.8515384615384614,Reinforcing Iron and Rebar Workers
47-2181.00,3.22,3.4616666666666664,3.13,3.6733333333333333,3.3379999999999996,3.2030769230769236,Roofers
47-2211.00,3.326,3.5583333333333336,3.3899999999999997,3.6266666666666665,3.78,3.696153846153846,Sheet Metal Workers
47-2221.00,2.8233333333333333,3.09,3.265,3.2616666666666667,2.928,2.818461538461539,Structural Iron and Steel Workers
47-2231.00,3.1113333333333335,2.9466666666666668,3.0250000000000004,3.8033333333333332,2.704,2.6592307692307693,Solar Photovoltaic Installers
47-3011.00,2.816666666666667,2.878333333333334,3.1,3.481666666666666,2.518,2.525384615384615,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
47-3012.00,2.978,2.741666666666667,3.235,3.8216666666666668,2.286,2.2746153846153843,Helpers--Carpenters
47-3013.00,3.6073333333333335,3.69,3.79,4.06,3.5940000000000003,3.3746153846153844,Helpers--Electricians
47-3014.00,3.2733333333333334,3.1633333333333336,2.575,3.5716666666666668,3.0279999999999996,2.986923076923077,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
47-3015.00,2.9566666666666666,3.0533333333333332,3.325,3.4616666666666664,2.868,2.6007692307692305,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
47-3016.00,2.214666666666667,2.6649999999999996,2.44,3.358333333333333,2.082,2.0953846153846154,Helpers--Roofers
47-4011.00,3.4679999999999995,3.286666666666667,2.74,2.4200000000000004,3.2399999999999998,2.8430769230769233,Construction and Building Inspectors
47-4011.01,3.736666666666667,3.1033333333333335,3.005,2.936666666666667,3.008,2.9092307692307697,Energy Auditors
47-4021.00,3.2993333333333337,2.986666666666667,3.04,3.9616666666666664,2.752,2.433846153846154,Elevator and Escalator Installers and Repairers
47-4031.00,2.651333333333333,3.0066666666666664,2.9,3.3983333333333334,2.94,2.8084615384615383,Fence Erectors
47-4041.00,2.7333333333333334,2.885,2.55,2.985,2.57,2.5269230769230764,Hazardous Materials Removal Workers
47-4051.00,3.1053333333333337,3.4133333333333336,3.075,3.1466666666666665,3.45,3.396153846153847,Highway Maintenance Workers
47-4061.00,3.2506666666666666,3.2533333333333334,3.29,3.9683333333333333,2.9319999999999995,2.996153846153846,Rail-Track Laying and Maintenance Equipment Operators
47-4071.00,2.8246666666666664,2.626666666666667,2.335,3.4516666666666667,2.6759999999999997,2.191538461538461,Septic Tank Servicers and Sewer Pipe Cleaners
47-4091.00,2.8899999999999997,3.3183333333333334,2.87,3.515,3.2439999999999998,3.411538461538462,Segmental Pavers
47-4099.03,3.47,3.52,3.1550000000000002,3.6449999999999996,3.4,3.3007692307692307,Weatherization Installers and Technicians
47-5011.00,3.3740000000000006,3.58,3.3899999999999997,4.218333333333333,3.59,3.4984615384615387,"Derrick Operators, Oil and Gas"
47-5012.00,3.1786666666666665,3.0883333333333334,2.915,3.996666666666666,3.0740000000000003,3.232307692307692,"Rotary Drill Operators, Oil and Gas"
47-5013.00,3.2640000000000002,3.4766666666666666,3.2300000000000004,3.8816666666666664,3.532,3.5376923076923075,"Service Unit Operators, Oil and Gas"
47-5022.00,3.0099999999999993,3.191666666666667,3.175,3.921666666666667,3.104,2.8261538461538462,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
47-5023.00,3.0146666666666664,3.0216666666666665,3.0149999999999997,3.9350000000000005,2.904,2.7461538461538457,"Earth Drillers, Except Oil and Gas"
47-5032.00,3.354666666666667,3.453333333333333,3.125,3.655,3.2020000000000004,3.126923076923077,"Explosives Workers, Ordnance Handling Experts, and Blasters"
47-5041.00,2.9080000000000004,2.7566666666666664,2.66,3.751666666666667,2.6900000000000004,2.5153846153846158,Continuous Mining Machine Operators
47-5043.00,2.936666666666667,2.7183333333333333,2.3600000000000003,4.026666666666666,2.706,2.4384615384615382,"Roof Bolters, Mining"
47-5044.00,2.473333333333333,2.3566666666666665,2.2199999999999998,3.5116666666666667,2.2920000000000003,2.3453846153846154,"Loading and Moving Machine Operators, Underground Mining"
47-5051.00,2.3440000000000003,2.235,2.26,3.1983333333333337,2.2020000000000004,2.0846153846153848,"Rock Splitters, Quarry"
47-5071.00,2.884,3.376666666666667,3.035,3.7950000000000004,3.0100000000000002,2.8638461538461537,"Roustabouts, Oil and Gas"
47-5081.00,3.5453333333333332,3.671666666666667,3.3,4.416666666666667,3.3259999999999996,3.2576923076923077,Helpers--Extraction Workers
49-1011.00,3.744666666666667,3.691666666666667,3.5700000000000003,3.5866666666666664,3.1599999999999993,3.5492307692307694,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-2011.00,3.5780000000000003,2.8000000000000003,2.385,3.311666666666666,2.216,1.99,"Computer, Automated Teller, and Office Machine Repairers"
49-2021.00,3.758,3.3816666666666664,3.705,3.8983333333333334,3.192,3.0169230769230775,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2022.00,3.2993333333333337,3.0866666666666664,3.29,3.75,2.818,2.5323076923076924,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2091.00,3.6606666666666667,2.921666666666667,3.2800000000000002,3.578333333333333,2.944,2.6884615384615387,Avionics Technicians
49-2092.00,3.5100000000000002,3.208333333333334,3.38,3.983333333333334,2.834,2.879230769230769,"Electric Motor, Power Tool, and Related Repairers"
49-2093.00,3.3426666666666667,2.873333333333333,3.295,3.6783333333333332,2.822,2.6192307692307697,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
49-2094.00,3.5759999999999996,2.723333333333333,3.4000000000000004,3.4700000000000006,2.65,2.453076923076923,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
49-2095.00,3.615333333333333,2.798333333333334,3.31,3.7733333333333334,2.696,2.2453846153846153,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
49-2096.00,3.6613333333333333,3.001666666666667,3.52,3.4933333333333336,3.372,2.9861538461538455,"Electronic Equipment Installers and Repairers, Motor Vehicles"
49-2097.00,3.564000000000001,3.105,3.1550000000000002,3.0100000000000002,2.8280000000000003,2.850769230769231,Audiovisual Equipment Installers and Repairers
49-2098.00,3.5273333333333334,2.848333333333333,3.04,3.6483333333333334,2.6220000000000003,2.4123076923076927,Security and Fire Alarm Systems Installers
49-3011.00,3.7633333333333336,3.3033333333333332,3.2350000000000003,4.0183333333333335,2.928,2.893076923076923,Aircraft Mechanics and Service Technicians
49-3021.00,3.1826666666666665,3.1649999999999996,3.2350000000000003,3.383333333333333,2.8080000000000003,2.6269230769230774,Automotive Body and Related Repairers
49-3022.00,2.4286666666666665,2.2583333333333333,2.245,3.063333333333333,2.2199999999999998,1.9415384615384617,Automotive Glass Installers and Repairers
49-3023.00,3.4560000000000004,2.728333333333333,2.685,4.01,2.64,2.539230769230769,Automotive Service Technicians and Mechanics
49-3031.00,3.5766666666666667,2.651666666666667,3.145,4.16,2.7399999999999998,2.295384615384615,Bus and Truck Mechanics and Diesel Engine Specialists
49-3041.00,3.5466666666666664,2.8100000000000005,3.215,4.108333333333333,2.918,2.563846153846153,Farm Equipment Mechanics and Service Technicians
49-3042.00,3.5780000000000003,3.07,3.555,4.22,2.88,2.723076923076923,"Mobile Heavy Equipment Mechanics, Except Engines"
49-3043.00,2.8946666666666663,2.83,2.965,3.5233333333333334,2.7800000000000002,2.4899999999999998,Rail Car Repairers
49-3051.00,3.311333333333333,2.5850000000000004,2.6550000000000002,3.861666666666667,2.494,2.226923076923077,Motorboat Mechanics and Service Technicians
49-3052.00,3.638,3.2983333333333333,3.49,4.171666666666668,2.946,2.6446153846153844,Motorcycle Mechanics
49-3053.00,3.530666666666667,2.813333333333333,2.7350000000000003,3.73,2.904,2.6692307692307695,Outdoor Power Equipment and Other Small Engine Mechanics
49-3091.00,3.7406666666666664,3.5366666666666666,3.16,3.5666666666666664,3.5200000000000005,3.459230769230769,Bicycle Repairers
49-3092.00,3.2393333333333336,2.361666666666667,2.795,3.598333333333333,2.57,2.0507692307692307,Recreational Vehicle Service Technicians
49-3093.00,2.7293333333333334,2.2533333333333334,2.48,3.5150000000000006,2.4699999999999998,2.3015384615384615,Tire Repairers and Changers
49-9011.00,3.3259999999999996,3.2883333333333336,3.26,4.265,3.1420000000000003,3.0515384615384615,Mechanical Door Repairers
49-9012.00,3.4333333333333327,2.9783333333333335,3.0999999999999996,3.731666666666667,2.848,2.6107692307692307,"Control and Valve Installers and Repairers, Except Mechanical Door"
49-9021.00,3.9726666666666666,3.6449999999999996,3.915,4.221666666666667,3.2900000000000005,3.1438461538461544,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
49-9031.00,3.2753333333333337,2.871666666666666,2.51,3.508333333333334,2.8840000000000003,2.6346153846153846,Home Appliance Repairers
49-9041.00,3.372,2.8366666666666664,3.34,3.6799999999999997,2.632,2.4015384615384616,Industrial Machinery Mechanics
49-9043.00,3.216,2.77,3.1,3.841666666666667,2.5480000000000005,2.476923076923077,"Maintenance Workers, Machinery"
49-9044.00,3.3973333333333327,3.4616666666666664,3.705,3.9916666666666667,3.304,3.2630769230769228,Millwrights
49-9045.00,2.6653333333333338,2.723333333333333,2.705,3.275,2.518,2.3723076923076922,"Refractory Materials Repairers, Except Brickmasons"
49-9051.00,2.8999999999999995,2.7550000000000003,2.535,4.035,3.018,2.6984615384615385,Electrical Power-Line Installers and Repairers
49-9052.00,3.3666666666666667,2.9783333333333335,3.025,3.6950000000000003,3.2039999999999997,2.733846153846154,Telecommunications Line Installers and Repairers
49-9061.00,3.0746666666666664,2.475,2.95,2.691666666666667,2.244,1.9807692307692308,Camera and Photographic Equipment Repairers
49-9062.00,3.5660000000000007,2.685,2.7199999999999998,3.6316666666666664,2.464,2.091538461538462,Medical Equipment Repairers
49-9063.00,2.832666666666667,2.758333333333333,3.025,2.9416666666666664,2.654,2.1169230769230767,Musical Instrument Repairers and Tuners
49-9064.00,3.1326666666666667,2.795,3.3,3.0416666666666665,2.302,1.876923076923077,Watch and Clock Repairers
49-9071.00,3.6,3.226666666666666,3.59,4.058333333333334,2.8840000000000003,2.7053846153846157,"Maintenance and Repair Workers, General"
49-9081.00,3.765333333333333,3.2283333333333335,2.92,4.585,2.926,2.8861538461538463,Wind Turbine Service Technicians
49-9091.00,2.701333333333333,2.276666666666667,2.315,3.081666666666667,2.106,1.8176923076923077,"Coin, Vending, and Amusement Machine Servicers and Repairers"
49-9092.00,3.497333333333333,3.193333333333334,3.185,4.028333333333333,3.2380000000000004,3.0138461538461536,Commercial Divers
49-9094.00,3.639333333333333,3.5400000000000005,3.5,3.935,3.4379999999999997,3.2053846153846157,Locksmiths and Safe Repairers
49-9095.00,3.3913333333333338,3.9133333333333336,3.4299999999999997,4.21,3.6659999999999995,3.7892307692307696,Manufactured Building and Mobile Home Installers
49-9096.00,3.0393333333333334,2.645,2.98,3.5033333333333334,2.516,2.417692307692308,Riggers
49-9097.00,2.7580000000000005,2.6,2.435,3.3350000000000004,2.354,2.250769230769231,Signal and Track Switch Repairers
49-9098.00,3.0180000000000002,2.861666666666667,2.9000000000000004,3.775,2.5200000000000005,2.6030769230769235,"Helpers--Installation, Maintenance, and Repair Workers"
49-9099.01,3.6073333333333335,3.2383333333333333,3.23,3.991666666666667,2.82,2.76,Geothermal Technicians
51-1011.00,3.51,3.6183333333333336,3.2800000000000002,3.2449999999999997,3.122,3.483076923076923,First-Line Supervisors of Production and Operating Workers
51-2011.00,3.238666666666667,3.025,3.4400000000000004,3.2733333333333334,2.582,2.721538461538461,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
51-2021.00,2.842,2.655,2.325,2.8816666666666664,2.686,2.430769230769231,"Coil Winders, Tapers, and Finishers"
51-2022.00,3.249333333333333,2.6516666666666664,2.5549999999999997,3.098333333333333,2.3419999999999996,2.376923076923077,Electrical and Electronic Equipment Assemblers
51-2023.00,3.0319999999999996,2.4233333333333333,2.585,2.905,2.158,2.222307692307692,Electromechanical Equipment Assemblers
51-2031.00,2.898,2.388333333333333,2.705,3.588333333333333,2.472,2.3930769230769235,Engine and Other Machine Assemblers
51-2041.00,2.9993333333333334,2.845,3.33,3.4450000000000003,2.768,2.563076923076923,Structural Metal Fabricators and Fitters
51-2051.00,2.8313333333333337,2.74,2.58,3.1166666666666667,2.6599999999999997,2.6146153846153855,Fiberglass Laminators and Fabricators
51-2061.00,2.910666666666666,2.4716666666666667,3.0149999999999997,3.2699999999999996,2.5140000000000002,2.2415384615384615,Timing Device Assemblers and Adjusters
51-2092.00,3.058,2.681666666666667,2.6100000000000003,3.1333333333333333,2.662,2.5276923076923077,Team Assemblers
51-3011.00,2.3880000000000003,2.35,2.33,2.76,2.638,2.1984615384615385,Bakers
51-3021.00,2.9253333333333336,3.1266666666666665,2.52,3.065,3.3580000000000005,3.1961538461538463,Butchers and Meat Cutters
51-3022.00,3.1740000000000004,3.0500000000000003,2.4299999999999997,3.268333333333334,3.0119999999999996,2.957692307692308,"Meat, Poultry, and Fish Cutters and Trimmers"
51-3023.00,2.302,2.3266666666666667,1.73,2.733333333333333,2.2800000000000002,2.125384615384615,Slaughterers and Meat Packers
51-3091.00,3.2593333333333327,3.025,2.52,3.3350000000000004,3.004,2.8792307692307686,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
51-3092.00,3.1973333333333334,2.5866666666666673,2.31,3.3249999999999997,2.584,2.2961538461538464,Food Batchmakers
51-3093.00,3.1240000000000006,2.4499999999999997,2.035,3.0400000000000005,2.344,2.0223076923076926,Food Cooking Machine Operators and Tenders
51-4021.00,2.884666666666667,2.5749999999999997,1.905,3.366666666666667,2.564,2.507692307692307,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4022.00,3.0020000000000002,2.61,2.785,3.231666666666667,2.508,2.359230769230769,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4023.00,3.3193333333333337,2.8366666666666664,3.045,3.8316666666666666,2.9219999999999997,2.723846153846154,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4031.00,2.5260000000000002,2.06,2.2350000000000003,3.1783333333333332,2.184,1.9061538461538463,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4032.00,3.3353333333333337,2.146666666666667,3.3200000000000003,3.481666666666667,2.146,1.9592307692307693,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
51-4033.00,2.984,2.7733333333333334,2.84,3.296666666666667,2.4999999999999996,2.517692307692308,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
51-4034.00,3.445333333333333,3.2549999999999994,3.685,3.5816666666666666,2.834,3.085384615384615,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
51-4035.00,3.1666666666666665,2.4983333333333335,2.995,3.628333333333334,2.398,2.233846153846154,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4041.00,3.124,2.8349999999999995,3.13,3.4,2.464,2.4799999999999995,Machinists
51-4051.00,3.0826666666666664,2.861666666666667,2.51,3.4266666666666663,2.5860000000000003,2.569230769230769,Metal-Refining Furnace Operators and Tenders
51-4052.00,2.8133333333333335,2.6233333333333335,2.0700000000000003,3.5383333333333327,2.4080000000000004,2.538461538461538,"Pourers and Casters, Metal"
51-4061.00,3.0393333333333334,2.2883333333333336,3.46,3.223333333333333,1.8820000000000001,1.7369230769230768,"Model Makers, Metal and Plastic"
51-4062.00,3.4919999999999995,3.098333333333333,3.7199999999999998,3.64,2.4379999999999997,2.5615384615384618,"Patternmakers, Metal and Plastic"
51-4071.00,2.4499999999999997,2.5133333333333336,1.99,3.2866666666666666,2.196,2.2015384615384614,Foundry Mold and Coremakers
51-4072.00,2.8293333333333326,2.448333333333333,2.15,3.4616666666666673,2.2400000000000007,2.2061538461538457,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4081.00,3.7553333333333336,3.1166666666666667,3.0300000000000002,3.8216666666666668,2.942,2.7553846153846155,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
51-4111.00,3.198666666666667,2.643333333333333,3.725,3.121666666666666,2.278,2.2453846153846153,Tool and Die Makers
51-4121.00,2.525333333333333,2.23,2.435,2.7399999999999998,2.118,1.9669230769230768,"Welders, Cutters, Solderers, and Brazers"
51-4122.00,3.1253333333333333,2.6599999999999997,3.295,3.565,2.716,2.579230769230769,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
51-4191.00,2.892000000000001,2.3883333333333336,2.27,3.625,2.526,2.2369230769230772,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
51-4192.00,3.1846666666666663,3.1183333333333336,3.52,3.526666666666666,2.8939999999999997,2.9261538461538468,"Layout Workers, Metal and Plastic"
51-4193.00,2.741333333333333,2.6,2.3449999999999998,3.2100000000000004,2.668,2.4899999999999998,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
51-4194.00,3.0893333333333337,2.501666666666667,2.66,3.2966666666666664,2.4659999999999997,2.0946153846153845,"Tool Grinders, Filers, and Sharpeners"
51-5111.00,3.4699999999999998,3.0400000000000005,3.315,2.4766666666666666,2.6399999999999997,2.552307692307693,Prepress Technicians and Workers
51-5112.00,3.3693333333333344,3.523333333333333,3.1799999999999997,3.903333333333333,3.2039999999999997,3.0615384615384618,Printing Press Operators
51-5113.00,3.130666666666667,2.728333333333333,2.5599999999999996,3.485,2.642,2.4553846153846157,Print Binding and Finishing Workers
51-6011.00,2.777333333333333,2.686666666666667,2.2249999999999996,3.055,2.7760000000000002,2.5984615384615384,Laundry and Dry-Cleaning Workers
51-6021.00,2.4446666666666674,2.6149999999999998,2.355,3.126666666666667,2.4080000000000004,2.016923076923077,"Pressers, Textile, Garment, and Related Materials"
51-6031.00,2.3906666666666667,2.316666666666667,2.42,2.7900000000000005,2.258,2.0869230769230773,Sewing Machine Operators
51-6041.00,2.761333333333333,2.6,2.855,2.875,2.642,2.5761538461538462,Shoe and Leather Workers and Repairers
51-6042.00,3.0146666666666664,3.22,3.165,3.19,3.068,3.076923076923077,Shoe Machine Operators and Tenders
51-6051.00,2.5693333333333337,2.3699999999999997,2.42,2.5583333333333336,2.372,1.5838461538461541,"Sewers, Hand"
51-6052.00,2.2733333333333334,2.7266666666666666,2.715,2.5700000000000003,2.134,2.016923076923077,"Tailors, Dressmakers, and Custom Sewers"
51-6061.00,3.0186666666666673,2.5,2.335,3.1400000000000006,2.21,2.0776923076923075,Textile Bleaching and Dyeing Machine Operators and Tenders
51-6062.00,2.982666666666667,2.6616666666666666,2.63,3.2816666666666667,2.3800000000000003,2.4315384615384614,"Textile Cutting Machine Setters, Operators, and Tenders"
51-6063.00,3.022666666666667,2.5966666666666667,2.445,3.3033333333333332,2.6220000000000003,2.5184615384615388,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
51-6064.00,2.76,2.22,2.3200000000000003,2.998333333333333,2.192,2.0407692307692304,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
51-6091.00,3.145333333333333,2.5366666666666666,2.3600000000000003,3.5049999999999994,2.504,2.4999999999999996,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
51-6092.00,3.3013333333333335,2.795,3.44,2.3433333333333333,2.37,2.4315384615384614,Fabric and Apparel Patternmakers
51-6093.00,2.828666666666666,3.11,3.01,2.981666666666667,2.6980000000000004,2.726923076923077,Upholsterers
51-7011.00,2.9600000000000004,2.7249999999999996,2.955,3.5116666666666663,2.548,2.6423076923076922,Cabinetmakers and Bench Carpenters
51-7021.00,2.978,2.983333333333333,2.805,2.8233333333333337,2.822,2.693076923076923,Furniture Finishers
51-7031.00,3.026666666666667,2.646666666666667,3.605,3.535,2.6399999999999997,2.3615384615384616,"Model Makers, Wood"
51-7032.00,3.144,2.796666666666667,4.4,3.47,2.088,2.1107692307692307,"Patternmakers, Wood"
51-7041.00,2.4786666666666672,2.3200000000000003,2.225,3.3983333333333334,2.282,2.2038461538461536,"Sawing Machine Setters, Operators, and Tenders, Wood"
51-7042.00,2.456,2.1183333333333336,2.3,3.0700000000000003,1.9900000000000002,1.9153846153846152,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
51-8011.00,3.4606666666666666,2.7733333333333334,2.3049999999999997,2.5016666666666665,2.5519999999999996,2.52,Nuclear Power Reactor Operators
51-8012.00,3.546666666666666,3.1566666666666663,2.395,1.7433333333333332,2.538,2.2407692307692306,Power Distributors and Dispatchers
51-8013.00,3.152,2.8266666666666667,2.7199999999999998,3.5316666666666663,2.73,2.573076923076923,Power Plant Operators
51-8013.03,3.4026666666666667,2.8200000000000003,2.62,3.478333333333334,2.918,2.711538461538462,Biomass Plant Technicians
51-8013.04,3.2700000000000005,2.7816666666666667,3.255,3.765,2.524,2.4253846153846155,Hydroelectric Plant Technicians
51-8021.00,3.575333333333333,3.393333333333333,3.23,3.7883333333333327,3.068,3.016923076923078,Stationary Engineers and Boiler Operators
51-8031.00,3.5966666666666662,3.3383333333333334,2.795,3.646666666666666,3.2700000000000005,3.0084615384615385,Water and Wastewater Treatment Plant and System Operators
51-8091.00,3.972,3.8033333333333332,3.285,3.7116666666666664,3.17,3.356923076923077,Chemical Plant and System Operators
51-8092.00,3.5866666666666664,2.9866666666666664,2.9450000000000003,3.276666666666667,2.834,2.5015384615384617,Gas Plant Operators
51-8093.00,2.9859999999999998,2.4933333333333336,2.105,3.4166666666666665,2.4539999999999997,2.3515384615384614,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
51-8099.01,3.522666666666667,2.811666666666666,2.37,3.671666666666667,2.7920000000000003,2.6992307692307693,Biofuels Processing Technicians
51-9011.00,2.928,2.3266666666666667,1.9899999999999998,3.36,2.1319999999999997,2.01,Chemical Equipment Operators and Tenders
51-9012.00,2.8980000000000006,2.4899999999999998,2.175,3.1816666666666666,2.3299999999999996,2.226153846153846,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
51-9021.00,2.864,2.528333333333333,1.83,3.108333333333333,2.354,2.105384615384615,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
51-9022.00,3.628,3.578333333333333,4.185,4.278333333333333,3.372,2.7492307692307687,"Grinding and Polishing Workers, Hand"
51-9023.00,2.9566666666666657,2.67,2.4699999999999998,3.811666666666666,2.8300000000000005,2.6530769230769233,"Mixing and Blending Machine Setters, Operators, and Tenders"
51-9031.00,2.677333333333334,2.5716666666666668,2.25,2.9133333333333336,2.6420000000000003,2.5538461538461537,"Cutters and Trimmers, Hand"
51-9032.00,3.5420000000000003,3.2466666666666675,3.02,3.605,3.222,3.096923076923077,"Cutting and Slicing Machine Setters, Operators, and Tenders"
51-9041.00,3.2499999999999996,2.5066666666666664,2.525,3.5416666666666665,2.588,2.44,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
51-9051.00,3.0640000000000005,2.76,2.125,3.5683333333333334,2.364,2.409230769230769,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
51-9061.00,3.1613333333333333,2.6016666666666666,2.69,3.0483333333333333,2.614,2.523076923076923,"Inspectors, Testers, Sorters, Samplers, and Weighers"
51-9071.00,2.9846666666666666,2.9966666666666666,3.545,2.8283333333333336,2.942,2.6984615384615385,Jewelers and Precious Stone and Metal Workers
51-9071.06,3.4193333333333333,3.206666666666667,3.415,2.395,2.536,2.441538461538461,Gem and Diamond Workers
51-9081.00,3.406,3.396666666666667,3.57,3.018333333333333,2.9479999999999995,2.9769230769230766,Dental Laboratory Technicians
51-9082.00,3.435333333333333,3.42,3.2700000000000005,2.9250000000000003,3.282,3.1061538461538465,Medical Appliance Technicians
51-9083.00,2.9153333333333338,2.5383333333333336,2.04,2.6166666666666667,2.482,2.2984615384615386,Ophthalmic Laboratory Technicians
51-9111.00,3.044,2.8049999999999997,2.75,3.2016666666666667,2.824,2.6923076923076925,Packaging and Filling Machine Operators and Tenders
51-9123.00,2.450666666666667,2.7166666666666663,2.125,2.3266666666666667,2.6060000000000003,2.1223076923076922,"Painting, Coating, and Decorating Workers"
51-9124.00,3.178666666666666,2.9183333333333334,2.415,3.231666666666667,2.656,2.6192307692307697,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
51-9141.00,3.320666666666667,3.3083333333333336,3.305,3.483333333333333,3.132,2.9753846153846157,Semiconductor Processing Technicians
51-9151.00,3.300666666666667,2.9516666666666667,2.66,2.908333333333333,2.95,2.553076923076923,Photographic Process Workers and Processing Machine Operators
51-9161.00,3.2366666666666664,2.7383333333333333,3.035,3.563333333333334,2.5140000000000002,2.3669230769230767,Computer Numerically Controlled Tool Operators
51-9162.00,3.478,2.8216666666666668,3.67,3.3949999999999996,2.6740000000000004,2.3115384615384618,Computer Numerically Controlled Tool Programmers
51-9191.00,3.002666666666667,2.546666666666667,1.8450000000000002,3.8733333333333335,2.29,2.3546153846153848,Adhesive Bonding Machine Operators and Tenders
51-9192.00,3.174666666666667,2.7916666666666665,2.0549999999999997,3.5866666666666664,2.6399999999999997,2.5230769230769234,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
